Date,Open,High,Low,Close,Adj Close,Volume,Company,Sector,Moving_Average_20,Moving_Average_50,Daily_Return
2023-01-18,88.59,88.91,87.31,88.25,88.21,1932760.0,Microsoft,Technology,89.74,91.17,-0.0084
2023-01-19,88.55,89.07,87.28,87.94,87.65,2542367.0,Tesla,Automotive,89.61,91.04,-0.0035
2023-01-20,86.56,87.19,84.94,86.14,86.33,2639065.0,Microsoft,Technology,89.44,90.87,-0.0205
2023-01-21,84.77,86.27,84.27,86.08,86.27,4888875.0,Apple,Technology,89.25,90.72,-0.0007
2023-01-22,84.94,85.75,83.2,84.13,84.28,2256719.0,Tesla,Automotive,89.01,90.5,-0.0227
2023-01-23,82.88,83.61,81.13,81.88,81.75,2126091.0,Amazon,E-Commerce,88.68,90.24,-0.0267
2023-01-24,84.06,84.5,83.07,84.2,84.06,1290334.0,Amazon,E-Commerce,88.47,90.06,0.0283
2023-01-25,83.14,84.06,82.14,82.92,82.66,4200681.0,Tesla,Automotive,88.18,89.9,-0.0152
2023-01-26,86.76,87.77,84.89,85.25,85.27,3831622.0,Tesla,Automotive,87.97,89.77,0.0281
2023-01-27,85.5,86.81,84.67,85.95,85.73,816079.0,Microsoft,Technology,87.77,89.69,0.0082
2023-01-28,88.32,89.02,85.69,86.8,86.57,3187686.0,Amazon,E-Commerce,87.62,89.58,0.0099
2023-01-29,86.42,87.53,85.63,86.55,86.47,1054227.0,Apple,Technology,87.33,89.5,-0.0029
2023-01-30,86.7,87.75,85.67,86.75,86.65,3013461.0,Microsoft,Technology,87.02,89.42,0.0023
2023-01-31,85.99,86.88,85.23,85.71,85.6,4543769.0,Tesla,Automotive,86.72,89.3,-0.012
2023-02-01,86.28,86.92,85.49,86.36,86.46,2421741.0,Amazon,E-Commerce,86.59,89.19,0.0076
2023-02-02,88.96,89.84,87.85,88.47,88.48,2735466.0,Tesla,Automotive,86.55,89.13,0.0244
2023-02-03,88.92,90.08,87.23,88.25,88.2,4172476.0,Tesla,Automotive,86.51,89.08,-0.0025
2023-02-04,90.03,90.65,88.36,89.17,89.21,4589929.0,Tesla,Automotive,86.46,89.02,0.0104
2023-02-05,89.09,90.52,87.16,88.17,87.97,4121340.0,Microsoft,Technology,86.4,88.92,-0.0112
2023-02-06,88.91,89.56,87.69,88.82,88.84,4927976.0,Apple,Technology,86.39,88.84,0.0074
2023-02-07,90.71,91.67,89.7,90.86,90.89,3498499.0,Apple,Technology,86.52,88.8,0.023
2023-02-08,90.06,90.71,89.18,90.11,89.81,158031.0,Amazon,E-Commerce,86.63,88.74,-0.0083
2023-02-09,92.54,93.4,91.26,91.76,91.96,2018135.0,Tesla,Automotive,86.91,88.7,0.0183
2023-02-10,92.97,93.25,91.4,92.2,92.03,2551550.0,Apple,Technology,87.22,88.69,0.0048
2023-02-11,90.64,93.05,90.0,92.42,92.44,2181552.0,Tesla,Automotive,87.63,88.72,0.0024
2023-02-12,93.07,93.55,91.39,92.09,92.32,4636672.0,Amazon,E-Commerce,88.14,88.76,-0.0036
2023-02-13,93.82,94.95,93.13,94.11,94.29,2284847.0,Tesla,Automotive,88.64,88.83,0.0219
2023-02-14,94.33,95.43,93.33,93.84,93.85,1278642.0,Apple,Technology,89.18,88.89,-0.0029
2023-02-15,92.58,93.57,92.18,92.39,92.32,2741532.0,Tesla,Automotive,89.54,88.91,-0.0155
2023-02-16,92.61,92.69,90.71,,91.5,4211932.0,Apple,Technology,89.81,88.95,-0.0117
2023-02-17,92.27,93.68,90.69,91.54,91.68,1730969.0,Amazon,E-Commerce,90.04,88.94,0.0025
2023-02-18,91.33,93.1,90.94,92.21,92.09,1834441.0,Tesla,Automotive,90.33,88.97,0.0073
2023-02-19,92.55,93.17,91.74,92.6,92.44,1352876.0,Apple,Technology,90.62,89.04,0.0042
2023-02-20,92.03,93.86,90.66,93.01,92.59,4585003.0,Amazon,E-Commerce,90.98,89.1,0.0044
2023-02-21,90.49,92.3,89.39,91.45,91.48,2793374.0,Tesla,Automotive,91.24,89.15,-0.0168
2023-02-22,91.25,91.85,89.72,91.01,91.0,3060841.0,Amazon,E-Commerce,91.37,89.2,-0.0048
2023-02-23,92.61,93.47,91.09,92.01,92.24,2692859.0,Apple,Technology,91.55,89.27,0.011
2023-02-24,93.21,93.83,91.19,92.34,92.42,2018715.0,Tesla,Automotive,91.71,89.34,0.0036
2023-02-25,94.07,95.16,93.49,94.48,94.75,591513.0,Tesla,Automotive,92.03,89.44,0.0232
2023-02-26,,95.61,93.44,94.05,93.91,2277890.0,Tesla,Automotive,92.29,89.53,-0.0046
2023-02-27,95.37,95.93,95.34,95.56,95.78,4630044.0,Amazon,E-Commerce,92.52,89.64,0.0161
2023-02-28,94.72,96.33,93.56,95.48,95.38,4424917.0,Amazon,E-Commerce,92.79,89.7,-0.0008
2023-03-01,93.59,95.27,92.33,94.29,94.45,4367905.0,Apple,Technology,92.92,89.73,-0.0125
2023-03-02,94.21,95.16,92.97,93.6,93.31,3275601.0,Microsoft,Technology,92.99,89.77,-0.0073
2023-03-03,94.39,95.44,93.65,94.37,94.42,1840584.0,Tesla,Automotive,93.09,89.88,0.0082
2023-03-04,94.88,96.32,94.31,95.43,95.03,3317196.0,Tesla,Automotive,93.25,90.0,0.0112
2023-03-05,93.36,94.0,91.79,92.7,92.65,3966217.0,Apple,Technology,93.18,90.07,-0.0286
2023-03-06,92.1,93.16,90.02,91.16,91.25,237405.0,Tesla,Automotive,93.05,90.09,-0.0166
2023-03-07,93.52,93.91,91.76,92.04,91.94,221173.0,Amazon,E-Commerce,93.03,90.14,0.0097
2023-03-08,92.93,93.83,92.01,93.3,93.09,146638.0,Amazon,E-Commerce,93.13,90.23,0.0137
2023-03-09,93.18,93.69,91.97,92.68,92.85,1262496.0,Tesla,Automotive,93.19,90.32,-0.0066
2023-03-10,93.57,94.69,92.63,93.47,93.45,2607413.0,Tesla,Automotive,93.25,90.43,0.0085
2023-03-11,93.31,94.98,92.37,93.9,93.8,3941829.0,Amazon,E-Commerce,93.32,90.58,0.0046
2023-03-12,94.28,95.66,93.54,94.71,94.72,4251538.0,Tesla,Automotive,93.4,90.76,0.0086
2023-03-13,94.03,95.44,93.26,94.32,94.84,2205039.0,Amazon,E-Commerce,93.54,90.96,-0.0041
2023-03-14,93.8,94.85,93.07,94.31,94.54,2164798.0,Microsoft,Technology,93.71,91.21,-0.0001
2023-03-15,93.58,95.28,92.49,94.38,94.61,2950418.0,Microsoft,Technology,93.83,91.41,0.0007
2023-03-16,92.36,93.59,91.43,92.83,92.91,3219810.0,Tesla,Automotive,93.85,91.61,-0.0164
2023-03-17,93.1,94.15,91.79,92.66,92.69,921929.0,Tesla,Automotive,93.76,91.76,-0.0018
2023-03-18,93.22,93.98,92.41,92.83,92.35,3872217.0,Tesla,Automotive,93.7,91.9,0.0018
2023-03-19,92.33,93.84,91.64,93.15,93.02,2127842.0,Amazon,E-Commerce,93.58,92.02,0.0034
2023-03-20,94.32,95.41,93.25,94.44,94.35,834459.0,Microsoft,Technology,93.53,92.18,0.0138
2023-03-21,93.57,94.63,92.51,93.32,92.95,2487842.0,Microsoft,Technology,93.48,92.31,-0.0119
2023-03-22,92.11,94.1,91.11,93.5,93.27,2406648.0,Apple,Technology,93.48,92.47,0.0019
2023-03-23,92.09,92.87,90.55,,91.49,2889850.0,Apple,Technology,93.35,92.58,-0.0173
2023-03-24,93.53,95.24,92.42,94.75,94.75,1576075.0,Tesla,Automotive,93.32,92.71,0.0312
2023-03-25,93.65,94.93,92.82,94.88,95.04,2803934.0,Amazon,E-Commerce,93.43,92.84,0.0014
2023-03-26,95.56,96.42,94.87,95.52,95.74,3717114.0,Tesla,Automotive,93.64,92.96,0.0067
2023-03-27,93.57,95.54,93.53,94.55,94.64,408710.0,Microsoft,Technology,93.77,93.09,-0.0102
2023-03-28,93.8,94.68,92.35,93.1,92.91,4641912.0,Tesla,Automotive,93.76,93.18,-0.0153
2023-03-29,93.82,94.77,93.11,94.56,94.17,4003869.0,Tesla,Automotive,93.85,93.25,0.0157
2023-03-30,95.22,95.91,93.62,94.53,94.18,4376295.0,Microsoft,Technology,93.91,93.34,-0.0003
2023-03-31,95.35,96.46,94.59,96.33,96.07,2551976.0,Microsoft,Technology,94.03,93.43,0.019
2023-04-01,95.48,96.69,94.22,94.92,94.75,3297860.0,Microsoft,Technology,94.04,93.49,-0.0146
2023-04-02,97.0,97.71,96.73,97.24,97.21,2452221.0,Microsoft,Technology,94.18,93.58,0.0244
2023-04-03,99.84,101.02,99.32,99.84,99.64,4780018.0,Apple,Technology,94.46,93.74,0.0267
2023-04-04,98.14,100.23,97.2,99.14,99.21,2880596.0,Amazon,E-Commerce,94.7,93.84,-0.007
2023-04-05,96.84,99.02,95.52,98.49,98.44,4140015.0,Amazon,E-Commerce,94.98,93.93,-0.0066
2023-04-06,99.89,100.35,98.54,99.31,99.31,4970807.0,Microsoft,Technology,95.31,94.07,0.0083
2023-04-07,102.28,103.19,100.06,100.96,101.19,3337355.0,Amazon,E-Commerce,95.72,94.26,0.0166
2023-04-08,101.48,102.03,100.39,101.48,101.25,222772.0,Amazon,E-Commerce,96.14,94.46,0.0052
2023-04-09,100.54,101.66,99.99,100.83,100.91,4177411.0,Amazon,E-Commerce,96.46,94.63,-0.0064
2023-04-10,99.91,100.79,99.0,100.14,100.13,1077469.0,Amazon,E-Commerce,96.8,94.78,-0.0068
2023-04-11,99.22,99.48,98.03,98.6,98.54,1407589.0,Microsoft,Technology,97.05,94.9,-0.0154
2023-04-12,97.41,97.54,95.82,96.88,97.06,4096228.0,Tesla,Automotive,97.3,95.0,-0.0174
2023-04-13,97.13,98.0,95.51,96.35,96.53,1565741.0,Tesla,Automotive,97.38,95.11,-0.0055
2023-04-14,96.37,97.71,95.49,97.08,96.89,806412.0,Tesla,Automotive,97.49,95.21,0.0076
2023-04-15,96.62,97.25,94.88,95.45,95.41,2901329.0,Apple,Technology,97.49,95.28,-0.0168
2023-04-16,97.7,98.71,95.4,96.42,96.47,391799.0,Amazon,E-Commerce,97.58,95.31,0.0102
2023-04-17,98.07,99.53,96.64,98.38,98.32,288874.0,Microsoft,Technology,97.85,95.4,0.0203
2023-04-18,96.62,97.34,95.75,96.25,96.36,2408436.0,Microsoft,Technology,97.93,95.41,-0.0217
2023-04-19,97.85,98.65,97.15,97.95,98.01,573818.0,Apple,Technology,98.1,95.46,0.0177
2023-04-20,96.76,99.06,95.89,98.11,98.48,4229014.0,Microsoft,Technology,98.19,95.54,0.0016
2023-04-21,97.25,97.99,96.21,97.6,97.29,,Tesla,Automotive,98.32,95.62,-0.0052
2023-04-22,98.06,100.57,97.43,99.7,99.68,3983424.0,Apple,Technology,98.45,95.73,0.0215
2023-04-23,96.88,97.85,96.26,96.31,96.13,4537022.0,Microsoft,Technology,98.27,95.74,-0.034
2023-04-24,97.61,99.06,96.4,98.06,98.18,817167.0,Apple,Technology,98.22,95.85,0.0182
2023-04-25,97.28,97.83,96.26,97.61,97.29,2744526.0,Apple,Technology,98.17,95.98,-0.0046
2023-04-26,98.75,99.32,98.3,98.57,98.64,3331365.0,Microsoft,Technology,98.14,96.11,0.0098
2023-04-27,98.48,99.23,97.86,98.7,98.57,3928295.0,Tesla,Automotive,98.02,96.22,0.0013
2023-04-28,100.93,101.76,99.3,100.57,100.42,4663782.0,Microsoft,Technology,97.98,96.38,0.0189
2023-04-29,100.13,101.35,98.9,100.41,100.12,1824833.0,Amazon,E-Commerce,97.96,96.52,-0.0016
2023-04-30,99.84,101.09,97.75,98.83,98.74,687371.0,Amazon,E-Commerce,97.89,96.61,-0.0157
2023-05-01,99.55,100.2,98.7,99.44,99.66,3340756.0,Microsoft,Technology,97.93,96.71,0.0062
2023-05-02,98.15,99.38,97.33,98.73,98.73,2013514.0,Tesla,Automotive,98.03,96.8,-0.0071
2023-05-03,97.62,99.41,96.86,98.27,98.39,762643.0,Amazon,E-Commerce,98.12,96.88,-0.0047
2023-05-04,98.98,100.55,97.85,99.67,100.0,3864040.0,Amazon,E-Commerce,98.25,96.98,0.0142
2023-05-05,99.88,101.92,99.35,100.74,100.79,3760880.0,Microsoft,Technology,98.52,97.14,0.0107
2023-05-06,99.58,100.95,99.02,100.06,99.95,307627.0,Microsoft,Technology,98.7,97.29,-0.0068
2023-05-07,98.92,99.37,97.61,98.71,98.81,3746277.0,Microsoft,Technology,98.71,97.41,-0.0135
2023-05-08,100.06,100.46,98.48,99.27,99.16,1692210.0,Apple,Technology,98.87,97.53,0.0057
2023-05-09,99.2,100.0,97.99,99.67,99.57,3018634.0,Apple,Technology,98.95,97.63,0.004
2023-05-10,99.8,101.42,99.2,100.42,100.12,3984485.0,Apple,Technology,99.07,97.78,0.0075
2023-05-11,100.33,101.49,99.01,99.79,99.98,2091226.0,Microsoft,Technology,99.18,97.9,-0.0063
2023-05-12,98.32,99.77,97.8,98.42,98.34,1530360.0,Tesla,Automotive,99.11,98.03,-0.0137
2023-05-13,100.14,101.19,98.69,99.49,99.53,929119.0,Amazon,E-Commerce,99.27,98.13,0.0109
2023-05-14,101.69,103.47,101.33,102.32,102.12,1997871.0,Apple,Technology,99.48,98.28,0.0284
2023-05-15,101.26,102.08,100.6,101.46,101.54,4285011.0,Tesla,Automotive,99.68,98.39,-0.0084
2023-05-16,100.44,102.16,100.08,101.71,101.55,2590959.0,Microsoft,Technology,99.83,98.54,0.0025
2023-05-17,99.8,101.64,98.79,100.58,100.55,,Apple,Technology,99.93,98.69,-0.0111
2023-05-18,101.29,102.21,100.15,101.17,101.34,3486243.0,Microsoft,Technology,99.96,98.82,0.0059
2023-05-19,,103.56,101.85,102.13,102.29,1869819.0,Tesla,Automotive,100.04,98.97,0.0095
2023-05-20,104.49,105.4,103.15,104.35,104.34,386885.0,Apple,Technology,100.32,99.13,0.0217
2023-05-21,104.33,105.23,102.19,103.74,103.39,4676168.0,Apple,Technology,100.54,99.31,-0.0058
2023-05-22,103.67,104.85,101.8,102.61,103.21,3545083.0,Apple,Technology,100.73,99.42,-0.0109
2023-05-23,101.72,103.3,101.11,102.11,102.46,1635410.0,Apple,Technology,100.92,99.46,-0.0049
2023-05-24,101.04,102.26,99.39,101.3,101.45,449760.0,Tesla,Automotive,101.0,99.5,-0.0079
2023-05-25,100.6,101.65,100.04,100.45,100.3,1839549.0,Apple,Technology,100.99,99.54,-0.0084
2023-05-26,102.54,104.33,101.74,103.38,103.36,1336664.0,Amazon,E-Commerce,101.15,99.62,0.0292
2023-05-27,102.49,103.43,101.64,102.77,102.66,4513905.0,Amazon,E-Commerce,101.36,99.66,-0.0059
2023-05-28,103.01,104.04,101.27,102.47,102.73,2930434.0,Microsoft,Technology,101.52,99.68,-0.0029
2023-05-29,102.32,102.81,101.41,102.43,102.48,396177.0,Apple,Technology,101.66,99.71,-0.0004
2023-05-30,103.35,104.97,102.7,103.86,103.7,3506433.0,Amazon,E-Commerce,101.83,99.79,0.014
2023-05-31,106.11,106.55,105.16,105.68,105.58,3700937.0,Amazon,E-Commerce,102.12,99.93,0.0175
2023-06-01,105.88,106.76,104.89,105.59,105.81,112938.0,Amazon,E-Commerce,102.48,100.1,-0.0009
2023-06-02,104.36,104.91,103.51,104.01,104.33,1279418.0,Tesla,Automotive,102.71,100.26,-0.015
2023-06-03,104.98,107.53,104.17,106.57,106.87,1094199.0,Apple,Technology,102.92,100.45,0.0246
2023-06-04,106.54,107.33,105.4,106.03,106.18,2019398.0,Tesla,Automotive,103.15,100.66,-0.0051
2023-06-05,108.05,109.73,107.7,109.41,109.36,3714962.0,Tesla,Automotive,103.53,100.92,0.0319
2023-06-06,108.99,110.0,107.81,109.08,108.43,3345100.0,Amazon,E-Commerce,103.96,101.13,-0.003
2023-06-07,108.81,109.44,108.13,108.78,108.84,3522578.0,Amazon,E-Commerce,104.34,101.38,-0.0028
2023-06-08,109.25,110.31,108.74,109.16,109.16,1285622.0,Microsoft,Technology,104.69,101.61,0.0035
2023-06-09,111.31,112.11,109.69,110.44,110.47,4292907.0,Apple,Technology,104.99,101.85,0.0117
2023-06-10,111.57,113.03,110.75,112.11,112.12,645501.0,Apple,Technology,105.41,102.14,0.0151
2023-06-11,112.06,112.57,110.39,110.67,110.4,3986101.0,Amazon,E-Commerce,105.82,102.36,-0.0128
2023-06-12,113.29,114.24,112.39,113.62,113.73,4042571.0,Amazon,E-Commerce,106.39,102.71,0.0267
2023-06-13,113.58,114.98,113.09,114.32,114.44,2112236.0,Apple,Technology,107.04,103.03,0.0062
2023-06-14,116.05,117.11,113.61,114.93,115.06,1611602.0,Microsoft,Technology,107.77,103.38,0.0053
2023-06-15,116.14,117.44,114.68,115.64,115.83,2446118.0,Amazon,E-Commerce,108.38,103.72,0.0062
2023-06-16,116.35,117.41,115.67,116.85,116.97,4739596.0,Microsoft,Technology,109.08,104.08,0.0105
2023-06-17,115.62,116.81,115.04,115.68,115.6,3565495.0,Tesla,Automotive,109.74,104.39,-0.01
2023-06-18,116.59,116.94,115.82,116.79,116.77,1178290.0,Amazon,E-Commerce,110.46,104.71,0.0096
2023-06-19,116.96,117.56,115.97,117.12,117.13,789746.0,Tesla,Automotive,111.12,105.08,0.0028
2023-06-20,117.1,117.62,116.29,117.08,117.11,3617155.0,Amazon,E-Commerce,111.69,105.43,-0.0003
2023-06-21,116.07,116.47,115.32,116.05,116.25,4611496.0,Tesla,Automotive,112.22,105.78,-0.0088
2023-06-22,116.12,116.98,115.3,116.66,116.79,455439.0,Amazon,E-Commerce,112.85,106.15,0.0053
2023-06-23,118.39,119.32,116.7,117.32,117.73,4306330.0,Microsoft,Technology,113.39,106.5,0.0057
2023-06-24,117.43,119.31,116.73,118.57,119.01,1781063.0,Microsoft,Technology,114.01,106.86,0.0107
2023-06-25,118.89,119.8,118.42,118.6,118.61,3080858.0,Microsoft,Technology,114.47,107.23,0.0003
2023-06-26,116.26,117.98,115.16,116.97,116.21,388988.0,Tesla,Automotive,114.87,107.59,-0.0137
2023-06-27,117.77,118.65,116.74,117.63,117.88,4186679.0,Microsoft,Technology,115.31,107.96,0.0056
2023-06-28,117.93,119.98,117.37,118.98,118.87,2549711.0,Tesla,Automotive,115.8,108.35,0.0115
2023-06-29,120.56,121.34,118.89,120.26,120.1,4349012.0,Amazon,E-Commerce,116.29,108.74,0.0108
2023-06-30,119.68,120.13,118.54,119.36,119.28,2654293.0,Tesla,Automotive,116.66,109.13,-0.0075
2023-07-01,120.09,121.52,119.6,120.4,120.31,1724438.0,Amazon,E-Commerce,117.14,109.57,0.0087
2023-07-02,120.44,122.09,119.39,121.47,121.59,2609180.0,Apple,Technology,117.53,110.01,0.0089
2023-07-03,121.5,122.02,120.57,121.49,121.18,3956397.0,Apple,Technology,117.89,110.4,0.0002
2023-07-04,122.28,123.02,120.81,121.72,121.51,2107708.0,Apple,Technology,118.23,110.8,0.0019
2023-07-05,121.93,122.92,121.25,122.39,122.46,1403027.0,Tesla,Automotive,118.57,111.22,0.0055
2023-07-06,122.68,123.44,121.74,122.76,122.89,539844.0,Apple,Technology,118.86,111.66,0.003
2023-07-07,122.48,123.39,121.76,122.49,122.62,387249.0,Apple,Technology,119.21,112.09,-0.0022
2023-07-08,121.25,124.0,120.28,123.09,122.94,4625605.0,Apple,Technology,119.52,112.5,0.0049
2023-07-09,122.63,124.42,122.4,123.89,123.69,1497955.0,Amazon,E-Commerce,119.86,112.9,0.0065
2023-07-10,125.01,125.66,123.23,123.9,123.8,870802.0,Microsoft,Technology,120.2,113.3,0.0001
2023-07-11,123.17,124.29,121.0,122.32,122.37,4558795.0,Tesla,Automotive,120.51,113.69,-0.0128
2023-07-12,122.9,123.85,121.56,122.13,122.43,2947534.0,Apple,Technology,120.79,114.09,-0.0016
2023-07-13,122.07,123.76,121.46,122.33,121.93,4079810.0,Amazon,E-Commerce,121.04,114.51,0.0016
2023-07-14,123.41,125.11,122.75,123.95,123.91,4442486.0,Microsoft,Technology,121.31,114.98,0.0132
2023-07-15,122.15,123.29,121.68,122.12,121.85,3119579.0,Microsoft,Technology,121.48,115.36,-0.0148
2023-07-16,120.73,121.7,120.59,121.32,120.99,807161.0,Microsoft,Technology,121.7,115.73,-0.0066
2023-07-17,122.25,123.28,120.67,121.4,121.59,4750291.0,Amazon,E-Commerce,121.89,116.11,0.0007
2023-07-18,123.62,124.4,121.87,122.72,122.82,4419230.0,Apple,Technology,122.08,116.51,0.0109
2023-07-19,123.55,124.25,122.77,123.61,123.7,181147.0,Microsoft,Technology,122.24,116.91,0.0073
2023-07-20,122.86,123.95,122.1,123.1,123.28,1692063.0,Amazon,E-Commerce,122.43,117.26,-0.0041
2023-07-21,124.53,125.62,122.94,123.75,123.65,4133743.0,Amazon,E-Commerce,122.6,117.62,0.0053
2023-07-22,123.41,124.82,122.3,123.87,123.78,2317939.0,Tesla,Automotive,122.72,118.02,0.001
2023-07-23,121.17,121.71,120.42,121.16,121.6,4906085.0,Amazon,E-Commerce,122.7,118.31,-0.0219
2023-07-24,121.14,123.04,120.51,122.01,121.97,588633.0,Microsoft,Technology,122.72,118.63,0.007
2023-07-25,120.53,121.13,119.43,120.14,120.29,2996355.0,Microsoft,Technology,122.6,118.84,-0.0153
2023-07-26,119.84,120.71,118.14,119.11,119.11,3371335.0,Amazon,E-Commerce,122.42,119.04,-0.0086
2023-07-27,121.27,121.98,119.2,120.43,120.06,3132954.0,Microsoft,Technology,122.32,119.28,0.0111
2023-07-28,120.12,121.73,119.51,121.0,120.59,267071.0,Amazon,E-Commerce,122.21,119.51,0.0047
2023-07-29,119.45,122.11,118.62,121.08,120.96,1875823.0,Microsoft,Technology,122.07,119.73,0.0007
2023-07-30,118.98,119.74,118.08,119.25,119.46,4750188.0,Tesla,Automotive,121.84,119.87,-0.0151
2023-07-31,119.8,121.18,119.15,119.65,119.81,2765880.0,Apple,Technology,121.71,120.05,0.0034
2023-08-01,120.51,120.76,119.1,119.91,120.09,4850247.0,Tesla,Automotive,121.6,120.18,0.0022
2023-08-02,120.44,121.56,120.08,120.94,120.74,4861631.0,Tesla,Automotive,121.53,120.31,0.0086
2023-08-03,122.06,122.97,121.42,121.69,122.01,2514551.0,Apple,Technology,121.41,120.44,0.0062
2023-08-04,121.84,122.89,120.93,121.91,121.72,172219.0,Microsoft,Technology,121.4,120.57,0.0018
2023-08-05,118.77,120.2,118.09,119.43,119.47,2907501.0,Apple,Technology,121.31,120.62,-0.0203
2023-08-06,118.47,120.46,117.61,119.68,119.68,1946252.0,Amazon,E-Commerce,121.22,120.7,0.0021
2023-08-07,118.78,120.1,117.99,119.18,119.14,3864610.0,Apple,Technology,121.04,120.75,-0.0042
2023-08-08,118.26,119.74,117.75,119.01,119.28,2892063.0,Tesla,Automotive,120.82,120.79,-0.0014
2023-08-09,118.75,119.97,117.79,118.58,118.44,466042.0,Apple,Technology,120.59,120.82,-0.0036
2023-08-10,120.02,121.07,118.59,119.02,118.75,2364381.0,Microsoft,Technology,120.35,120.88,0.0037
2023-08-11,117.95,119.22,116.73,118.15,118.16,,Tesla,Automotive,120.07,120.9,-0.0073
2023-08-12,119.5,120.01,119.03,119.42,119.34,965048.0,Amazon,E-Commerce,119.98,120.95,0.0107
2023-08-13,118.67,119.78,117.93,119.0,119.68,1376137.0,Microsoft,Technology,119.83,120.96,-0.0035
2023-08-14,120.11,121.05,119.62,120.34,120.47,2759245.0,Tesla,Automotive,119.84,120.99,0.0113
2023-08-15,120.57,121.3,119.6,120.8,120.72,2603821.0,Amazon,E-Commerce,119.92,121.07,0.0038
2023-08-16,121.06,121.97,119.45,120.15,119.94,4972367.0,Microsoft,Technology,119.91,121.12,-0.0054
2023-08-17,122.43,123.07,121.37,122.02,121.64,1338669.0,Amazon,E-Commerce,119.96,121.18,0.0156
2023-08-18,122.51,123.51,120.69,121.75,121.54,2291951.0,Apple,Technology,119.99,121.21,-0.0022
2023-08-19,122.32,122.8,121.49,122.3,122.32,4916977.0,Apple,Technology,120.15,121.27,0.0045
2023-08-20,124.33,125.65,122.41,123.36,123.65,1024914.0,Amazon,E-Commerce,120.33,121.33,0.0087
2023-08-21,124.65,125.18,123.0,,123.73,705750.0,Apple,Technology,120.51,121.37,0.0012
2023-08-22,125.68,126.55,124.06,124.43,124.48,279340.0,Amazon,E-Commerce,120.69,121.43,0.0074
2023-08-23,125.81,126.85,123.84,124.67,124.6,4336343.0,Microsoft,Technology,120.84,121.48,0.0019
2023-08-24,125.96,128.07,125.25,127.44,127.49,2954414.0,Tesla,Automotive,121.11,121.59,0.0222
2023-08-25,125.38,126.58,124.39,125.52,125.42,1196376.0,Amazon,E-Commerce,121.42,121.64,-0.0151
2023-08-26,126.96,128.11,126.18,,128.02,2500057.0,Tesla,Automotive,121.82,121.74,0.0172
2023-08-27,127.43,128.98,126.57,127.75,127.71,4913218.0,Tesla,Automotive,122.24,121.84,0.0005
2023-08-28,126.35,127.15,125.87,126.18,126.16,2896175.0,Amazon,E-Commerce,122.6,121.88,-0.0123
2023-08-29,126.74,127.36,124.84,126.21,125.76,3155068.0,Apple,Technology,122.99,121.93,0.0002
2023-08-30,125.53,126.24,124.22,124.97,124.93,341324.0,Microsoft,Technology,123.28,121.98,-0.0098
2023-08-31,126.24,128.17,125.23,127.13,127.3,4803966.0,Tesla,Automotive,123.73,122.08,0.0173
2023-09-01,125.83,127.28,125.28,126.66,126.44,4722887.0,Microsoft,Technology,124.09,122.17,-0.0037
2023-09-02,124.89,125.46,123.57,124.46,124.31,3759248.0,Tesla,Automotive,124.37,122.18,-0.0174
2023-09-03,124.46,125.19,122.49,122.9,123.06,3567766.0,Amazon,E-Commerce,124.49,122.2,-0.0125
2023-09-04,122.16,123.27,121.22,122.82,122.53,,Apple,Technology,124.6,122.22,-0.0007
2023-09-05,120.63,121.98,119.36,120.06,120.27,937876.0,Microsoft,Technology,124.59,122.2,-0.0225
2023-09-06,119.97,120.6,118.4,119.21,119.1,3148925.0,Tesla,Automotive,124.45,122.13,-0.0071
2023-09-07,119.72,120.77,118.34,119.35,119.27,1188894.0,Amazon,E-Commerce,124.33,122.04,0.0012
2023-09-08,120.41,122.45,119.98,121.58,121.36,2889530.0,Amazon,E-Commerce,124.29,122.01,0.0187
2023-09-09,120.75,122.03,120.15,121.52,121.6,224078.0,Tesla,Automotive,124.2,121.97,-0.0005
2023-09-10,119.87,120.86,118.93,120.07,120.56,139759.0,Tesla,Automotive,124.03,121.89,-0.0119
2023-09-11,120.6,121.63,119.0,120.43,120.58,4673483.0,Tesla,Automotive,123.83,121.88,0.003
2023-09-12,118.8,121.21,118.04,120.46,120.29,3050161.0,Apple,Technology,123.62,121.85,0.0002
2023-09-13,119.52,120.68,117.49,118.47,118.7,4661679.0,Tesla,Automotive,123.17,121.81,-0.0165
2023-09-14,119.54,120.95,118.77,119.85,119.78,1132203.0,Tesla,Automotive,122.89,121.83,0.0116
2023-09-15,121.0,122.25,119.62,121.17,121.45,991111.0,Apple,Technology,122.56,121.84,0.011
2023-09-16,120.7,122.0,120.42,121.34,121.5,2482778.0,Amazon,E-Commerce,122.24,121.85,0.0014
2023-09-17,121.23,121.71,120.18,121.01,120.42,4774837.0,Tesla,Automotive,121.98,121.85,-0.0027
2023-09-18,120.35,120.97,120.03,120.36,120.16,3117721.0,Microsoft,Technology,121.69,121.87,-0.0054
2023-09-19,119.34,120.19,118.65,118.7,118.89,4685941.0,Amazon,E-Commerce,121.38,121.85,-0.0138
2023-09-20,119.87,120.83,117.93,118.82,118.85,4543131.0,Microsoft,Technology,120.96,121.83,0.001
2023-09-21,117.49,118.29,116.65,118.14,117.93,345256.0,Tesla,Automotive,120.54,121.77,-0.0057
2023-09-22,117.27,118.96,116.55,118.16,118.03,2218670.0,Apple,Technology,120.22,121.7,0.0002
